"address","total_borrow","count_borrow","avg_borrow_amount","std_borrow_amount","first_borrow_date","token_borrow_mode","borrow_amount_cv","total_repay","count_repay","avg_repay_amount","std_repay_amount","repay_amount_cv","total_deposit","count_deposit","avg_deposit_amount","std_deposit_amount","deposit_amount_cv","total_redeem","count_redeem","avg_redeem_amount","std_redeem_amount","redeem_amount_cv","total_liquidation","count_liquidation","avg_liquidation_amount","std_liquidation_amount","liquidation_amount_cv","days_since_first_borrow","net_outstanding","int_paid","net_deposits","count_repays_to_count_borrows","avg_repay_to_avg_borrow","net_outstanding_to_total_borrowed","net_outstanding_to_total_repaid","count_redeems_to_count_deposits","total_redeemed_to_total_deposits","avg_redeem_to_avg_deposit","net_deposits_to_total_deposits","net_deposits_to_total_redeemed","avg_liquidation_to_avg_borrow","dex_total_sum_added","dex_total_sum_removed","dex_total_sum_swapped","contrib_total","rank","eth_time_diff_between_first_and_last_days","eth_active_months","eth_max_days_delay_between_trx","eth_avg_days_delay_between_trx","eth_avg_minutes_delay_between_trx","eth_coef_activity","eth_total_number_of_transactions","eth_activity_pct_change_7_days","eth_activity_pct_change_14_days","eth_activity_pct_change_30_days","eth_activity_pct_change_60_days","eth_is_activity_increase","eth_count_of_contract","eth_avg_delay_days_between_contract","eth_coef_activity_contract","eth_total_contract_value","eth_avg_contract_value","eth_max_contract_value","eth_min_contract_value","eth_contract_value_pct_change_7_days","eth_contract_value_pct_change_14_days","eth_contract_value_pct_change_30_days","eth_contract_value_pct_change_60_days","eth_is_contract_value_increase","eth_count_of_receive","eth_count_unique_wallets_receive","eth_avg_delay_days_between_receive","eth_coef_activity_receive","eth_total_receive_value","eth_avg_receive_value","eth_max_receive_value","eth_min_receive_value","eth_receive_value_pct_change_7_days","eth_receive_value_pct_change_14_days","eth_receive_value_pct_change_30_days","eth_receive_value_pct_change_60_days","eth_is_receive_value_increase","eth_count_of_sent","eth_count_unique_wallets_send","eth_avg_days_delay_between_sent","eth_coef_activity_send","eth_total_sent_value","eth_avg_sent_value","eth_max_sent_value","eth_min_sent_value","eth_send_value_pct_change_7_days","eth_send_value_pct_change_14_days","eth_send_value_pct_change_30_days","eth_send_value_pct_change_60_days","eth_is_send_value_increase","activity_60_days","liquidated_60_days"
"0x00e22402e70c7923cf906b508874bf1f02fb3c09",26033.18258516297,14,1859.5130417973548,2670.6611278020764,2021-08-20,DAI.e,1.4362153250727878,7308.795716700057,6,1218.1326194500095,2163.5947161976555,1.7761569484729216,57301.65720386395,28,2046.4877572808552,3327.2386721413536,1.6258287694631592,5787.945086168043,6,964.6575143613405,1286.4052796445799,1.3335357476547054,18997.69890870276,3,6332.56630290092,4161.241852410826,0.6571177708008489,521,18724.386868462912,0.0,51513.712117695904,0.42857142857142855,0.655081514390776,0.7192507795468103,2.5618976907069757,0.21428571428571427,0.1010083367323232,0.47137223808417494,0.8989916632676768,8.900172919885282,3.405497117019429,0.0,0.0,0.0,0.0,0.0,527.0,13.0,151.0,3.0,609.0,3.9290322580645163,155.0,-0.2,-0.2,-0.1,-5.9,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,38.0,9.0,14.0,0.3684210526315789,9.469598802848967,0.24919996849602546,3.16398607,0.0,-0.8,-0.8,-0.8,-0.9,false,118.0,39.0,4.0,0.03389830508474576,15.908005813293842,0.13481360858723596,3.1655196448485667,0.0,0.3,0.3,0.1,-0.2,true,true,0
"0x01064e7335cc7d0606a7505c260c7029154e74c8",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00e286b5256aa6cf252d5a8a5a7b8c20ec3bc4d5",14433005.853400927,8,1804125.7316751159,1097515.1861175357,2021-07-25,WETH,0.6083363076355559,15354496.926528664,4,3838624.231632166,6291248.103285896,1.6389330457102036,24615733.386200123,11,2237793.944200011,1324375.272079627,0.5918218142971505,4921605.957884946,4,1230401.4894712365,1055987.929028729,0.8582466276780423,0.0,0,0.0,0.0,0.0,547,0.0,921491.0731277373,19694127.428315178,0.5,2.127692191423951,0.0,0.0,0.36363636363636365,0.19993740916303787,0.5498278751983542,0.8000625908369622,4.001565260778964,0.0,0.0,0.0,0.0,0.0,0.0,646.0,20.0,60.0,2.0,0.0,0.0,324.0,-34.9,-34.9,-34.9,-34.9,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,324.0,1.0,2.0,0.006172839506172839,1259.0,3.8858024691358026,450.0,0.0,-1.0,-1.0,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x00e3a2d149be010d49e40d25247486de0cdfc9cd",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,11.0,0.0,743.0,5.850393700787402,127.0,1.0,0.6,0.2,0.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,26.0,6.0,2.0,0.07692307692307693,2.7652679999053937,0.10635646153482284,0.97,0.0005,1.1,1.1,0.4,15.4,true,101.0,38.0,0.0,0.0,4.615927566880122,0.04570225313742695,1.0,0.0,1.4,1.0,0.9,78.3,true,true,0
"0x00e7332f9cd4c05a0645ac959fb1be60ec24f94f",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,13.0,67.0,15.0,1366.0,47.10344827586207,29.0,-0.4,-0.4,-0.4,-0.4,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,4.0,4.0,87.0,21.75,11.987526175607373,2.9968815439018432,6.936721262955886,0.3576754833386063,0.6,0.6,0.6,-0.4,true,25.0,15.0,17.0,0.68,13.692990200116904,0.5477196080046762,12.0,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x00e7737af473fb9d19892c5de81b2f2b0ba2789f",359.85984396561446,2,179.92992198280723,150.5730761343957,2022-10-18,LINK,0.8368428912495353,319.77446858452606,2,159.88723429226303,125.32784272905175,0.7838514643386785,822.2785176663074,3,274.09283922210244,322.8567119306088,1.1779100572160228,718.7920963893733,2,359.39604819468667,401.1064787858797,1.116057009532276,0.0,0,0.0,0.0,0.0,97,40.0853753810884,0.0,103.48642127693404,1.0,0.8886083678041091,0.11139163219589085,0.12535514657729036,0.6666666666666666,0.8741467531334312,1.311220129700147,0.1258532468665688,0.1439726755438264,0.0,0.0,0.0,0.0,0.0,0.0,478.0,8.0,184.0,15.0,620.0,19.375,32.0,0.1,0.1,0.1,0.4,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,7.0,4.0,70.0,10.0,0.8454513799999999,0.12077876857142855,0.24699,0.009,-0.9,-0.9,-0.5,-0.5,false,25.0,18.0,17.0,0.68,1.1800569087469022,0.04720227634987609,0.39,0.0,1.6,1.6,1.6,0.6,true,true,0
"0x00e9114dbfeb686eb736f78aa481ed0528e200a8",7180.159947387194,6,1196.6933245645323,1221.6169547800728,2021-10-17,USDC,1.0208270821804826,6582.031740866019,6,1097.0052901443366,743.1467319295298,0.6774322226210518,15242.024453060769,5,3048.404890612154,2987.2155311971114,0.9799274172523864,9613.312513140307,3,3204.4375043801024,972.2532916838118,0.3034084111033065,0.0,0,0.0,0.0,0.0,463,598.1282065211744,0.0,5628.711939920462,1.0,0.9166970915823639,0.08330290841763613,0.09087288394669406,0.6,0.6307110018584078,1.0511850030973462,0.3692889981415923,0.5855122188347307,0.0,0.0,0.0,0.0,0.0,0.0,722.0,18.0,108.0,2.0,379.0,1.184375,320.0,-20.7,-20.7,-20.7,-20.7,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,25.0,13.0,25.0,1.0,5.368086825633721,0.21472347302534886,0.98194574,0.0,-1.0,-1.0,-1.0,-1.0,false,300.0,45.0,2.0,0.006666666666666667,143.60644117104204,0.4786881372368068,3.049959098891812,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x00e9a75356e3790561134326315e584f7820cb41",13.90096715698723,24,0.5792069648744679,2.0695456990009484,2021-12-24,USDC,3.5730677020596313,1.126904725278718,5,0.22538094505574363,0.204073147752145,0.9054587454217633,55.37275201518535,59,0.9385212205963618,4.6395647860823885,4.943484158125145,1.3742267732870275,4,0.34355669332175687,0.5143393926612309,1.4971019417151277,0.0,0,0.0,0.0,0.0,395,12.774062431708511,0.0,53.99852524189832,0.20833333333333334,0.38911988067096304,0.9189333581935494,11.335530098650615,0.06779661016949153,0.024817743804934265,0.3660617211227804,0.9751822561950657,39.29375143284298,0.0,0.0,0.0,0.0,0.0,0.0,412.0,15.0,39.0,4.0,235.0,2.35,100.0,-1.0,0.4,0.5,0.2,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,6.0,6.0,79.0,13.166666666666666,0.26598238726378376,0.04433039787729729,0.09365,0.0,-1.0,-1.0,-1.0,-1.0,false,95.0,67.0,4.0,0.042105263157894736,0.15135100958987394,0.001593168521998673,0.03,0.0,-1.0,-0.6,-0.8,-0.9,false,true,0
"0x00ea9e43c49663798e9e761607389012d9649808",2941.5196609947243,9,326.8355178883027,281.76319315410495,2021-10-17,USDC,0.8620947777481106,2948.207481471464,10,294.8207481471464,286.0591743133894,0.9702816918794872,9540.033154963712,14,681.4309396402651,601.4371074842871,0.8826090400324241,1811.8238228098503,5,362.36476456197005,511.5878834732078,1.4118036120085242,0.0,0,0.0,0.0,0.0,463,0.0,6.687820476739489,7728.209332153861,1.1111111111111112,0.9020462343015685,0.0,0.0,0.35714285714285715,0.1899179796735981,0.5317703430860747,0.8100820203264019,4.265430907166591,0.0,0.0,0.0,0.0,0.0,0.0,702.0,21.0,73.0,1.0,928.0,2.1682242990654204,428.0,0.3,0.9,0.4,0.3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,43.0,17.0,16.0,0.37209302325581395,20.96439398924755,0.48754404626157094,2.0,0.01,-0.7,-0.7,-0.7,-0.4,false,385.0,134.0,1.0,0.0025974025974025974,42.38398007787887,0.11008825994254251,2.0,0.0,-0.8,-0.8,-0.8,-0.5,false,true,0
"0x00edab313cb8ca944834eef115195fa91edcfe41",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00edad537af5fd77f4477e82857536c604ac0f62",1370.2138902634917,16,85.63836814146823,181.46990008126903,2022-07-28,USDC,2.119025665943263,468.9916969367419,18,26.05509427426344,37.230147135797935,1.4289008799547094,2300.6598160216163,27,85.20962281561542,170.53760220700624,2.001389004807961,5.2157041101964605,1,5.2157041101964605,0.0,0.0,0.0,0,0.0,0.0,0.0,179,901.2221933267499,0.0,2295.44411191142,1.125,0.3042455716954153,0.6577237318426579,1.921616521599758,0.037037037037037035,0.002267047076614588,0.06121027106859387,0.9977329529233855,440.1024412838015,0.0,0.0,0.0,0.0,0.0,0.0,466.0,12.0,104.0,5.0,435.0,4.887640449438202,89.0,-1.6,-1.6,-1.6,-0.3,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,11.0,6.0,40.0,3.6363636363636362,1.280954657265572,0.11645042338777926,0.6,0.019724856401954056,0.5,0.5,0.5,0.5,true,79.0,38.0,5.0,0.06329113924050633,1.2902865606066438,0.01633274127350182,0.57245,0.0,-0.6,-0.6,-0.6,-0.1,false,true,0
"0x00ede3b3a16ca0879c2791f940fbbc6008b6b73b",3.1312461368742843,9,0.34791623743047606,0.3199006524741092,2022-05-08,USDC,0.9194760636546456,2.1300280512350773,7,0.30428972160501105,0.34989680827870456,1.1498804706026011,14.892790212370318,18,0.8273772340205733,1.357805002193173,1.6410954355065204,6.688833344189886,4,1.6722083360474715,2.0699971926881244,1.2378823547674027,0.5533037781752873,2,0.27665188908764365,0.11276397411582714,0.4076024005753432,260,1.001218085639207,0.0,8.203956868180432,0.7777777777777778,0.8746062668771449,0.3197506813177762,0.4700492489094967,0.2222222222222222,0.4491323149529076,2.0210954172880844,0.5508676850470924,1.22651536464227,0.7951680873846162,0.0,0.0,0.0,0.0,0.0,356.0,11.0,83.0,3.0,310.0,2.767857142857143,112.0,-2.1,-2.4,0.3,0.8,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,11.0,7.0,35.0,3.1818181818181817,0.35742051999999996,0.032492774545454545,0.096288,0.0,-0.7,-0.7,-0.7,-0.7,false,102.0,61.0,3.0,0.029411764705882353,0.2754553515383117,0.0027005426621403107,0.09,0.0,-1.0,0.3,0.0,-0.4,false,true,0
"0x00eeaeb5afbaea5cba0857ebb22cb83475bc5b73",32362.279346148553,12,2696.856612179046,2966.8041867692127,2021-09-10,BUSD,1.1000971180192078,11586.662041594987,3,3862.2206805316623,5357.769068414224,1.3872249960809306,209633.28882645015,13,16125.637602034627,17458.215701273348,1.0826372347019992,70057.13751190703,4,17514.284377976757,16333.706807036097,0.9325934451295554,8035.617038204481,5,1607.1234076408962,1125.5055884480794,0.7003230636160133,500,20775.617304553565,0.0,139576.15131454312,0.25,1.4321194026741408,0.6419701493314648,1.7930631988722139,0.3076923076923077,0.33418899214001013,1.086114224455033,0.6658110078599898,1.992318788229401,0.5959246777834246,0.0,0.0,0.0,0.0,0.0,528.0,17.0,54.0,6.0,993.0,12.4125,80.0,0.3,0.3,0.1,0.1,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,9.0,6.0,57.0,6.333333333333333,80.17793546373272,8.908659495970303,21.998,0.03051513378835154,1.7,1.7,1.7,1.7,true,71.0,20.0,7.0,0.09859154929577464,677.1096850128113,9.536756126941004,184.5,0.0,-0.3,-0.3,-0.5,-0.5,false,true,0
"0x00ef3c76e090d592ce91d27c839ee99fd1b2606b",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00f09740653edd456cdff7f48eb902110bd9d3a9",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00f18ccb682d2b6b935a3bbd3f1d237d263e05c0",149643.82089251815,8,18705.47761156477,21268.551726398284,2022-03-08,wstETH,1.1370226501593779,218642.99395408918,11,19876.635814008107,19511.124527330863,0.9816110085178675,306320.2982869578,13,23563.09986822752,40165.52931894573,1.7045944524941272,152466.2570240293,10,15246.62570240293,16278.22175176094,1.0676606135346673,0.0,0,0.0,0.0,0.0,321,0.0,68999.17306157103,153854.04126292848,1.375,1.0626104410036161,0.0,0.0,0.7692307692307693,0.497734749791868,0.6470551747294284,0.5022652502081321,1.009102238527968,0.0,0.0,0.0,0.0,0.0,0.0,454.0,14.0,66.0,2.0,422.0,2.120603015075377,199.0,-1.2,-1.2,-1.2,0.1,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,14.0,7.0,30.0,2.142857142857143,34.601475883534135,2.4715339916810097,12.05511972,0.00011,-0.9,-0.9,-0.9,-0.9,false,186.0,33.0,2.0,0.010752688172043012,63.31258743744736,0.34039025504003956,11.5,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x00f25b1c2410cedf130cc622618ba8d03c24de3e",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,74.46911094610915,1,74.46911094610915,0.0,0.0,75.04434156830855,1,75.04434156830855,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,-0.575230622199399,0.0,0.0,0.0,0.0,1.0,1.0077244190898917,1.0077244190898917,-0.007724419089891841,-0.007665209797007808,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,17.0,442.0,22.0,1365.0,18.445945945945947,74.0,-1.2,-1.2,-1.2,-1.8,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,20.0,12.0,88.0,4.4,9.403618080286082,0.47018090401430407,3.68899999,0.000016,-0.5,-0.5,-0.5,-0.6,false,54.0,18.0,29.0,0.5370370370370371,19.47800982,0.36070388555555555,4.51,0.0,-0.5,-0.6,-0.6,-0.6,false,true,0
"0x00f48d76c89ae8191fd71a1adef4049072f97b05",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00f51c84fc0ec99d78811fe6528f084a0dc5db9e",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00f60a561b2f49de85a4893f0496e3382b2c44e3",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00f74b1bff4dcff9c76a83b02d2fb58149978334",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00f8d37e1364ddde32c475cc8e5bcfffc8969037",1.5014999999999998,1,1.5014999999999998,0.0,2023-01-23,DAI,0.0,1.5015002365803338,2,0.7507501182901669,1.0617206646640425,1.4142131167186638,2005.4733228550467,5,401.09466457100933,547.0189442236193,1.3638150604887334,4.046681777962855,2,2.0233408889814277,1.4589771761349886,0.7210733416599187,0.0,0,0.0,0.0,0.0,0,0.0,0.00000023658033398987754,2001.4266410770838,2.0,0.50000007878133,0.0,0.0,0.4,0.0020178188020979946,0.005044547005244987,0.9979821811979019,494.58463770892905,0.0,0.0,0.0,0.0,0.0,0.0,597.0,15.0,75.0,9.0,1383.0,22.672131147540984,61.0,0.8,0.9,0.7,0.6,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,8.0,6.0,85.0,10.625,39.46070523159717,4.932588153949646,28.99,0.0,-1.0,-1.0,-1.0,-1.0,false,54.0,28.0,11.0,0.2037037037037037,39.64649022350433,0.7341942633982284,28.8,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x00f985c8fd5a74b2bdf6871c1131162d42f63c73",0.0,0,0.0,0.0,2023-03-24,"0",0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,false,,,,,,,,,,,,false,,,,,,,,,,,,,false,,,,,,,,,,,,,false,true,0
"0x00fddf15962fd7a4381e83dc82645cf2a45db33d",0.44075176246112746,26,0.01695199086388952,0.04462503613877275,2022-09-10,DAI,2.6324363018523855,0.0000999944184476224,1,0.0000999944184476224,0.0,0.0,2.759047717981178,56,0.04926870924966389,0.18435873295036803,3.7419030406530434,0.0,0,0.0,0.0,0.0,0.09895599000000001,1,0.09895599000000001,0.0,0.0,135,0.44065176804267986,0.0,2.759047717981178,0.038461538461538464,0.005898682889254422,0.9997731275811825,44.065176804267985,0.0,0.0,0.0,1.0,2.759047717981178,5.8374258690047,0.0,0.0,0.0,0.0,0.0,823.0,12.0,365.0,6.0,1328.0,11.066666666666666,120.0,-0.7,0.4,0.7,0.8,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,26.0,13.0,32.0,1.2307692307692308,1.1712029894491154,0.04504626882496598,0.41850327,0.0,-0.8,-0.8,-0.8,-0.8,false,94.0,61.0,8.0,0.0851063829787234,1.3599068626903201,0.014467094283939576,0.3901864157964512,0.0,-1.0,-0.9,-1.0,-0.9,false,true,0
"0x00ff27472d1e8b7bc2a02c63605de8efe08ce081",6209.973434671221,27,229.9990160989341,291.4239487831627,2021-10-22,DAI,1.267066067177464,3692.694997684863,11,335.6995452440785,333.0103584174223,0.991989304529141,37242.199496712376,306,121.70653430298162,170.17393398488298,1.3982316969214197,3923.429732055522,13,301.802287081194,293.6637191831979,0.9730334452508421,935.2408725157035,3,311.7469575052345,289.45910940803765,0.9285066058846055,458,2517.278436986358,0.0,33318.769764656856,0.4074074074074074,1.459569483982824,0.4053605805995903,0.6816914038566865,0.042483660130718956,0.10534903375945533,2.479754179261025,0.8946509662405447,8.492256020907716,1.3554273526593543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,465.0,116.25,4.0,-1.0,-1.0,-1.0,-1.0,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,2.0,1.0,0.0,0.0,0.06595601,0.032978005,0.03562107,0.03033494,-1.0,-1.0,-1.0,-1.0,false,2.0,2.0,0.0,0.0,0.06251526288684564,0.03125763144342282,0.03374,0.028775262886845645,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x0100a6e67f6abc0c452395eeca488c51b976b516",285.02716617893384,31,9.194424715449479,32.1321296182972,2022-05-16,DAI,3.4947406295366448,282.8730840628268,16,17.679567753926676,43.44656813865156,2.457445156089971,436.37401213337085,66,6.611727456566225,35.54775737293341,5.376470461986496,111.03292561437351,10,11.103292561437351,22.192054011498943,1.998691279069217,0.8576094345804409,1,0.8576094345804409,0.0,0.0,252,2.15408211610702,0.0,325.3410865189974,0.5161290322580645,1.9228574164318875,0.007557462486767784,0.007615012659276528,0.15151515151515152,0.2544444044033448,1.6793330690620758,0.7455555955966553,2.9301316228389203,0.09327494227446244,0.0,0.0,0.0,0.0,0.0,345.0,10.0,76.0,2.0,60.0,0.35294117647058826,170.0,0.5,0.4,0.4,0.3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,14.0,10.0,21.0,1.5,0.8529182934136379,0.06092273524383128,0.2487533,0.007845563413637829,-0.8,-0.8,-0.2,-0.6,false,156.0,86.0,1.0,0.00641025641025641,1.3947222118694593,0.0089405269991632,0.17,0.0,-1.0,-0.9,-0.9,-0.9,false,true,0
"0x01010f15548310bfa5756d32e7e8a19cc4b86ecc",3391564.540251193,23,147459.3278370084,186601.02542523103,2020-12-12,DAI.e,1.2654406347999037,3357039.780759273,17,197472.92827995724,277310.90319700254,1.404298328953015,4883839.06304522,38,128522.08060645316,213180.96107817613,1.6587107839543658,4646571.992162173,20,232328.59960810863,348975.7091206827,1.5020781329088804,0.0,0,0.0,0.0,0.0,772,34524.759491920006,0.0,237267.07088304777,0.7391304347826086,1.3391687808195525,0.010179596785548112,0.010284286677148468,0.5263157894736842,0.9514179177855413,1.8076940437925286,0.048582082214458686,0.0510628203508456,0.0,0.0,0.0,0.0,0.0,0.0,720.0,21.0,70.0,1.0,1047.0,2.5047846889952154,418.0,-3.0,-3.0,-4.8,-5.9,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,13.0,6.0,43.0,3.3076923076923075,37.285041956965905,2.868080150535839,19.148585043772666,0.0,-0.4,-0.4,-0.4,-0.4,false,413.0,118.0,1.0,0.002421307506053269,482.2792832216566,1.1677464484785873,90.0,0.0,-1.0,-1.0,-1.0,-1.0,false,true,0
"0x0101388431270058dd9f08d01e6b4b35f97ad975",0.0018012190048055418,6,0.0003002031674675903,0.00038463184388976647,2022-11-24,DAI,1.2812384597217519,0.0,0,0.0,0.0,0.0,0.03386346941500594,23,0.0014723247571741714,0.003359772514328063,2.281950702762388,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,60,0.0018012190048055418,0.0,0.03386346941500594,0.0,0.0,0.18012190048055418,0.0018012190048055418,0.0,0.0,0.0,1.0,0.03386346941500594,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,20.0,13.0,692.0,173.0,4.0,0.5,0.5,-1.0,-1.0,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,false,3.0,2.0,20.0,6.666666666666667,0.005517726339021182,0.0018392421130070608,0.003450817473348783,0.00070169,2.4,2.4,2.4,-1.0,true,1.0,1.0,-1.0,-1.0,0.01,0.01,0.01,0.01,-1.0,-1.0,-1.0,-1.0,false,true,0
